id,profileName,text,date,title,rating,images,helpful,Colour
RPKJ3YYA0BH7M,JOSE LUIS FERNANDES ,Product is not good I already returned it but still i have not received money back,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 7 June 2023,Washing machine semi automatic,1,,0,Grey Dazzle
R3MTYZ3WGWPG2U,Tirupathi Sabbu,"I have brought this for regular washing clothes, which is easy to use no issue for first 3moth very nice product compitable for all kinds of cloth",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 25 November 2022,Value for money,5,,0,Grey Dazzle
R285WBY1J7DP6N,shyamala,"Shock proof,inlet,outlet pipe length is small...else good..easy to use",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 28 December 2022,Good but inlet pipe is small,5,https://m.media-amazon.com/images/I/61GWSxsL-VL.jpg,1,Grey Dazzle
R7QXNX47U4J8X,Mathews A.,The dyer is working very smoothly but the washer is slow and weak...i am OK with the product but not fully...,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 10 July 2022,Good product,4,,1,Grey Dazzle
RUIHZO8KHOUJZ,Amazon Customer,"I bought the machine few months ago and I am satisfied with the product. I got it for 9k and it's a good machine in this price range. Product delivery was very fast from Amazon and the delivery guy was very professional, he waited till I inspected the product for any scratches/faults. Whirlpool also sent a agent from their side to inform as about the working of the machine. Only problem I noticed is that machine shakes when we start it other than that it's good if your budget is bit tight and you are tired of washing your clothes manuallyÅEÅEÅEÅE.",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 31 May 2021,Good Product In this Price Range,4,,0,Grey Dazzle
R266DPZMQX0W83,Subhash Nainan,Easy and efficient,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 5 January 2023,Very good,5,,0,Grey Dazzle
R3G44DX7VTYWH8,Bipin Kumar Singh,Home use,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 8 January 2023,Excellent product,5,,0,Grey Dazzle
R3OU1U9PWY7I4X,Prabhat Kumar Jha,Easy to use.,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 4 January 2023,Easy to use.,5,,0,Grey Dazzle
R2A6LFCDWAXKQ2,Rakesh b from ankleshwar gujrat,The machine i recived i unboxed and i was shocked becoz there was a water in new machine's washer drum....i think used product is delivered to me,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 7 June 2022,Found water in newly unboxed machine's washer drum,4,,1,Grey Dazzle
R3G2VEB0PF4JXG,S singh,Water select type button should be which is not and change the water tube/pipe when require.Back portion of this is very light in weight.,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 12 June 2022,Minor issue,4,,0,Grey Dazzle
R2XXJ6N2VFOIFE,Abhinav Motiwal,Easy to use,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 2 January 2023,Performance is great but it shakes a lot while drying the clothes.,5,,0,Grey Dazzle
R30AFR0N0NT1J2,Boovarahan S.,The only drawback is to use two inlets for washing and spinning. Whirlpool shoud have used single inlet and a switch for changing between wash and rinse. I wud have given five star rating but for this twin inlet. The machine was delivered the next day of payment in good packaging. On the second day Whirlpool service engineer came for installation but before then I had done and used it. Washing and drying are good. My daughter felt the clothes fresh without any damp smell which was there in my previous automatic machine.,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 7 July 2021,Very good machine,4,https://images-na.ssl-images-amazon.com/images/I/C1DbL1WI+tS.jpg,3,Grey Dazzle
R1SYA9LM33RVUY,ashwath,Smooth functioning washing machine,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 27 December 2022,Affordable washing machine,5,,0,Grey Dazzle
R2Y1XNQWW9PSPR,Anshi,ItÅEÄÅEs okay but amazon play a game with me i will raise my compland through the social media or court,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 30 May 2023,It,3,,0,Grey Dazzle
RKTBRKWWI0M96,Dinesh,It's worth the money and everything is great,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 19 December 2022,Easy to hse,5,,0,Grey Dazzle
R1GTYBLM10FLYR,Sahil Khanna,"The machine's dryer stops working after every 15 minutes. I raised the complaint on company's toll free number but the issue is genetic and known to company. Engineer told machine gets hot after every 10 minutes of operation and you can use again after cooling down in 30 minutes. So, if you use it for family, it would take 4 hours to wash clothes. Washing motor is good but struggling with dryer. Go for Samsung or LG semi automatic instead of this one.",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 16 December 2022,Machine with in-built defect of auto cut after every 10 minutes,2,,0,Grey Dazzle
RXO2Z8KUP9FXB,Dynamic engineering,Product is good and delivery was quick.,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 20 December 2022,Design,5,,1,Grey Dazzle
R1YHYPUJBQ1P5Y,Amazon Customer,Defective product delivered. I ordered twice (because of the first product being defective). But even on the second instance - defective product was delivered. This is a cheap product with cheapest material quality.Even the seller (Dawntech) is not reliable since they send a used and defective product in second order. This product and seller should be deboarded from Amazon. Very flimsy quality product. Avoid.I am not sure of the ratings by others.,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 22 April 2023,Defective product delivered- twice,1,https://m.media-amazon.com/images/I/71jugK7+I7L.jpg,0,Grey Dazzle
R31H3J4NB83B39,Chirag,"Been using from last 15 days. Easy to use. Only one issue comes while using a machine is vibration. So for that i had to purchase the trolley stand differently. If you are going for this m/c, you must buy the trolley alongside.",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 4 February 2022,Cost effective,4,,0,Grey Dazzle
R3AZGNCO9D80QN,Suman,We got a little damage one tge back side screw was not there and it was little broken like 1 cm it was broken because one screw wasn't there and it was very light weight.. we expectedlittle heavy ones.....although its goid,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 8 February 2022,Nice butv,4,,0,Grey Dazzle
R3L3FP6SCWD7CY,GyanWithMannan,Easy to use and the best part is its wheel.Easy to move from one location to other.Just one thing it vibrate very high when dryer fan started.,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 24 March 2022,Nice product. Received in good condition. Don't think twice just ho for it.,4,"https://m.media-amazon.com/images/I/71GT86GjGpL.jpg
https://m.media-amazon.com/images/I/71H4Fe0wWnL.jpg",0,Grey Dazzle
RK9APL2D4I10R,Ramprasad,Only 2 person clothes can be washed in 8.5 kg machines. Heavy mode wash gentle. 4 ppl clothes not even rotate with water... Go to Godrej,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 2 September 2022,Suits American life style may be... but nit fit for Indian market,3,,2,Grey Dazzle
R34YZ2MXOTLZZV,Sajid,"Best machine solve the purpose.,ÅEÅEÅEÅEÅEÅEÅEÅEÅEÅEÅEÅEÅEÅEÅEÅE",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 25 July 2022,Excellent,4,,0,Grey Dazzle
R391S5RFPMJB2G,Akhil,"After using fully-automatic, front loading IFB machines for 15 years, I decided to go for a semi-automatic top loading machine to avoid recurrent expensive repair cost and hassles related to that. This machine is light weight, easy to use and it uses considerably less water. Even if it serves for 5 years in trouble-free manner, I can happily buy another similar machine in 1/3 rd of the cost of a fully-automatic, front-loading machine.",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 20 August 2021,"Simple, cost effective washing machine",4,,0,Grey Dazzle
R1J20G3ONS03LU,Maverick,"Not quite sturdy body. Very light weight. Motor is weak. Don't overfill with clothes, keep it lighter for better result. Easy to move.",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 28 March 2022,Okay product,4,,0,Grey Dazzle
R3EM5QXIIPWXJT,Amazon Customer,Dryer drum is too small to use.This machine is a toy and not a machine to use.,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 14 May 2023,Worst product,1,,0,Grey Dazzle
RGA4SABVWLWJU,Amazon Customer : Sushil,Liked the product overall. No defect. Comes in good packaging.,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 26 November 2022,Good product in best price !!!,5,,0,Grey Dazzle
R2SB81T0A3P2KI,Geetesh Mittal,"I am happy with the product performance till now.But i Don't like amazon's dynamic price change feature because i am noticing this from last few purchase that eventually after buying a product, same product is available at lesser rate the next day",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 24 December 2021,Product good but amazon dynamic pricing sucks,4,,0,Grey Dazzle
R2BOELSR2JCGJX,Manoj,"This is heavy duty, multipurpose washing machine, i feel it works better than automatic",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 12 November 2022,Perfect washing machine,5,,0,Grey Dazzle
R1R9W3T0Z5FVVL,Sushil Kumar,Clean product properly before repack and dispatch to customer,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 30 September 2022,Delivered return items after repack in new box. Product received full of dust on it.,3,,0,Grey Dazzle
R1Z5HQYX5GFUCO,Dr.PRATEEK Srivastava,"I have used this company's machine before also and i now have replaced that with this new one. The model is very light weight, easy to move if needed. The power of the motor is good. The washing quality is also very good and also doesn't damage the fabric. Awesome quality",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 6 July 2022,Too good,5,,0,Grey Dazzle
R87NW99JIQHBD,Hani,Color is good. this fits anywhere without any challengeRoters are present which help you to move here and there.Perfect at this price range,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 15 October 2022,Perfect deal and this is 5 star washing machine,5,https://m.media-amazon.com/images/I/7150fp2ie0L.jpg,0,Grey Dazzle
R2T7JMBXUKH2N7,Prashant d.,"It's easy to use, movable,Good Washer",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 7 July 2022,Good Product,4,,1,Grey Dazzle
R1VIBHIN7UTKFU,Miracle Happens 2,Awsum product,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 6 December 2022,Perfect,5,,0,Grey Dazzle
R1B7IEOI98RRS7,Prashant ,"Trusted Brand, 0 Mentnanc, my Experience 15year,",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 1 July 2022,Trusted Brand 0 Mentnanc my Experience 15year,4,,0,Grey Dazzle
R2PHRZODQPCQFL,Amazon Customer,"To be honest, machine works an looks well in prima facie. Having nice design, while it would get fade away due to the bad packing and indeed you can anticipate scratches and  folds in body. If the packing is good, then this product is best.  I prefer you guys to opt retail shops than this seller so that you can have a good machine without scratches and folds. Delivery is on time and agents are perfectly polite. The have even helped to unload the machine from delivery van. But seller, this is for you, your packing literally smashing the machine and people blames the manufacturer.",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 14 June 2021,Good,5,,0,Grey Dazzle
R1SP5JRLMV3U2T,prabhu,Product is very nice and easy to use. But I'm not happy with this new one while it was delivered me I saw some scratches on it. Lots of dusts were filled on backhold of this washing machine. One thing is surprised me that 1st I saw two inlets holder on this and this would be good if it should have a single one hole with having a regulator like other company's product.,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 2 April 2021,Washing machine is very good,4,,0,Grey Dazzle
RUZJ2H3D1KEGA,Aki kawa,"ItÅEÄÅEs good product since itÅEÄÅEs an old version, wouldnÅEÄÅEt expect magic from it.",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 11 May 2022,Small n cheap but old fashioned,4,,0,Grey Dazzle
R1JQBYD9SONRUG,Aman,Very good product,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 29 November 2022,A good product at its budget,5,,0,Grey Dazzle
R2C5R23UM8SVGN,Sheikh Shahrukh,Motor not powerfullNot woshing properly,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 18 May 2023,Very low quality product,1,,0,Grey Dazzle
R25H3L0H9HAPSP,Mani Sai Harsha sree Degala,I don't have a picture I gifted this to my mom and she loved it,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 11 November 2022,Super delivery and open box delivery,5,,0,Grey Dazzle
R3O8YNAEDPQBTG,Balkishan kawle,Good,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 2 December 2022,Good,5,,0,Grey Dazzle
RLM0YB8WNKAH7,Avinash,Best product in under 10k..I love it thank you for best product,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 3 November 2022,Best product in under 10k..I love it thank you for best product,5,,0,Grey Dazzle
R3O0IMRF8J64EX,abhishek r.,Very small in size.,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 22 May 2023,Very less quantity,1,,0,Grey Dazzle
R1HL331BL29O9H,Gaurav Gupta,"The machine itself is good and washes clothes fine. Buy it if that's all you're looking for.However, personally, I am very split. I want to give this a 1 star review just for the after sales service I received. My appointment kept getting delayed and I wasted a few hours, and the installation agent didn't even bring the right tools to actually set up the machine and get it running (""Waise to ye kaam plumber ka hota hai"").3 stars, only because the machine is good.",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 3 January 2022,"Good machine, awful after sales service",3,,3,Grey Dazzle
R16A3MDMHF411X,Lokesh K V,"Good product with affordable price and quality, easy to use with good maintenance and light weight to move at any place easily.Economical product to reduce use of electricity and water.Washer motor washes cloth with good quality removes stains and dirts with detergent.Dryer motor is much effective for drying clothes.The disadvantages are it is a one time use and throw product If maintained properly would not give any problem.Dryer function mode should have extra timer with 10sec for great effect in drying clothes.",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 2 October 2021,Both quality and economical to buy,5,,0,Grey Dazzle
R1MODTYGTPU677,shivam singh,¬†The motor is not powerful enough and due to it creates humming sound which causes unnecessary disturbances,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 3 February 2023,Not powerful enough,2,,1,Grey Dazzle
R3OODI0SP46GET,Amit S.,"We have been using it for more than 15 days. Prior we were using Fully Automatic for the last 10 years.Pros -light in weight.easy to move.plug and play.stylish designCons-Too much noise, while washing at the start of the spinning time, the machine moves a lot. due to the roller fitter in the base, the machine moves while working. you have to stop it with your hands else it is moving a lot",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 9 November 2020,Nice light weight machine with descent price but few cons,4,,4,Grey Dazzle
RBENFG3WA8H0Q,amit sharma,"First time i recieved a faulty product. Some noise coming during washing, whirlpool service centre change the wash motor in warranty but problem not solved so i raise a return and second time recieved the product without any fault. Amazon fast delivery and pickup.The main drawback is this machine is seperate water inlet for wash and spin. Rest is machine is good.",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 26 June 2021,Good machine,4,"https://images-na.ssl-images-amazon.com/images/I/A17AnuXSr5L.jpg
https://images-na.ssl-images-amazon.com/images/I/A17EvjBBiML.jpg
https://images-na.ssl-images-amazon.com/images/I/A1OGE5pRw7L.jpg
https://images-na.ssl-images-amazon.com/images/I/A1Z8MUeE4LL.jpg
https://images-na.ssl-images-amazon.com/images/I/A1b5mS2ZQjL.jpg",2,Grey Dazzle
R3924LWL092T0C,Red Rhinos,"It's a semi automatic washing machine. Just buy for my mom and works lovely. Belongs a middle class family and it is doing a great job now. Not taking that much electricity. Amazon delivery is quite good and hessle free. Door step delivery. Got this product cheaper than all those Great Eastern or Kholsa outlet. 340watt motor, means it takes 1unit electricity for 2.8hr. So happy about that. I can simultaneously use the washer and the dryer. So, wow. Happy with that. Whirlpool is the band which all can trust.",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 17 September 2021,Just a wow!,5,,0,Grey Dazzle
R18BAXSR65QAV4,Placeholder,Good product,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 14 June 2022,Best product,4,,0,Grey Dazzle
R5LKDUIQF0CAG,Placeholder,ItÅEÄÅEs was far better than an fully automatic machine;# washes clean and quick ; also uses less water and electricity; machine is lite weigh and easily moveable,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 4 September 2022,After the use of 3 months,5,,0,Grey Dazzle
R505OCV2MNG40,ved prakash,Good product according price,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 17 November 2022,Affordable and nice,5,,0,Grey Dazzle
R23MG6FS4U6P52,mahfooz khan,Technology I'd good but original colour is not Attrective like as pic,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 6 April 2022,Product is Good,4,,0,Grey Dazzle
RANJFIH6PD0J2,Amazon Customer,Good,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 22 November 2022,Best product,5,,0,Grey Dazzle
R34YNRPNLD5Q3E,maaran ,Super semi automatic machine worth it buy this cost over all good,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 21 October 2022,Like it's so good,5,,0,Grey Dazzle
R20ES33PIPWXD5,Pranav Yajurvedi,Meets all my requirements. This is great buy at affordable price. Design is also good. Basically any semi automatic machine is good will work for 10 years. I particularly chose this as whirlpool has best service. Used LG also but they have not changed their designs since from ages. LG machines looks outdated.,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 8 August 2021,Blind Buy if buying Semi-automatic Machine,4,"https://m.media-amazon.com/images/I/A1KerPds9bL.jpg
https://m.media-amazon.com/images/I/B1PtogoyyDS.jpg",0,Grey Dazzle
